# Nozzle Geometry Data
# Throat radius: 0.005000 m
# Exit radius: 0.025000 m
# Expansion ratio: 25.000
# Number of points: 1000
#
# X (m)		Y (m)
0.007651		0.009797
0.007711		0.009832
0.007770		0.009867
0.007830		0.009901
0.007890		0.009936
0.007950		0.009971
0.008010		0.010006
0.008069		0.010040
0.008129		0.010075
0.008189		0.010109
0.008249		0.010144
0.008308		0.010178
0.008368		0.010213
0.008428		0.010247
0.008488		0.010282
0.008547		0.010316
0.008607		0.010350
0.008667		0.010384
0.008727		0.010419
0.008787		0.010453
0.008846		0.010487
0.008906		0.010521
0.008966		0.010555
0.009026		0.010589
0.009085		0.010623
0.009145		0.010657
0.009205		0.010691
0.009265		0.010725
0.009325		0.010759
0.009384		0.010792
0.009444		0.010826
0.009504		0.010860
0.009564		0.010893
0.009623		0.010927
0.009683		0.010961
0.009743		0.010994
0.009803		0.011028
0.009862		0.011061
0.009922		0.011094
0.009982		0.011128
0.010042		0.011161
0.010102		0.011194
0.010161		0.011228
0.010221		0.011261
0.010281		0.011294
0.010341		0.011327
0.010400		0.011360
0.010460		0.011393
0.010520		0.011426
0.010580		0.011459
0.010640		0.011492
0.010699		0.011525
0.010759		0.011558
0.010819		0.011591
0.010879		0.011623
0.010938		0.011656
0.010998		0.011689
0.011058		0.011722
0.011118		0.011754
0.011177		0.011787
0.011237		0.011819
0.011297		0.011852
0.011357		0.011884
0.011417		0.011917
0.011476		0.011949
0.011536		0.011981
0.011596		0.012014
0.011656		0.012046
0.011715		0.012078
0.011775		0.012110
0.011835		0.012142
0.011895		0.012174
0.011955		0.012206
0.012014		0.012238
0.012074		0.012270
0.012134		0.012302
0.012194		0.012334
0.012253		0.012366
0.012313		0.012398
0.012373		0.012430
0.012433		0.012461
0.012492		0.012493
0.012552		0.012525
0.012612		0.012556
0.012672		0.012588
0.012732		0.012619
0.012791		0.012651
0.012851		0.012682
0.012911		0.012714
0.012971		0.012745
0.013030		0.012776
0.013090		0.012808
0.013150		0.012839
0.013210		0.012870
0.013270		0.012901
0.013329		0.012932
0.013389		0.012963
0.013449		0.012994
0.013509		0.013025
0.013568		0.013056
0.013628		0.013087
0.013688		0.013118
0.013748		0.013149
0.013807		0.013180
0.013867		0.013211
0.013927		0.013241
0.013987		0.013272
0.014047		0.013303
0.014106		0.013333
0.014166		0.013364
0.014226		0.013394
0.014286		0.013425
0.014345		0.013455
0.014405		0.013486
0.014465		0.013516
0.014525		0.013546
0.014585		0.013577
0.014644		0.013607
0.014704		0.013637
0.014764		0.013667
0.014824		0.013697
0.014883		0.013727
0.014943		0.013758
0.015003		0.013788
0.015063		0.013817
0.015122		0.013847
0.015182		0.013877
0.015242		0.013907
0.015302		0.013937
0.015362		0.013967
0.015421		0.013996
0.015481		0.014026
0.015541		0.014056
0.015601		0.014085
0.015660		0.014115
0.015720		0.014144
0.015780		0.014174
0.015840		0.014203
0.015900		0.014233
0.015959		0.014262
0.016019		0.014291
0.016079		0.014321
0.016139		0.014350
0.016198		0.014379
0.016258		0.014408
0.016318		0.014437
0.016378		0.014466
0.016437		0.014495
0.016497		0.014524
0.016557		0.014553
0.016617		0.014582
0.016677		0.014611
0.016736		0.014640
0.016796		0.014669
0.016856		0.014698
0.016916		0.014726
0.016975		0.014755
0.017035		0.014784
0.017095		0.014812
0.017155		0.014841
0.017215		0.014869
0.017274		0.014898
0.017334		0.014926
0.017394		0.014955
0.017454		0.014983
0.017513		0.015011
0.017573		0.015040
0.017633		0.015068
0.017693		0.015096
0.017752		0.015124
0.017812		0.015152
0.017872		0.015180
0.017932		0.015208
0.017992		0.015236
0.018051		0.015264
0.018111		0.015292
0.018171		0.015320
0.018231		0.015348
0.018290		0.015376
0.018350		0.015404
0.018410		0.015431
0.018470		0.015459
0.018530		0.015487
0.018589		0.015514
0.018649		0.015542
0.018709		0.015569
0.018769		0.015597
0.018828		0.015624
0.018888		0.015652
0.018948		0.015679
0.019008		0.015706
0.019067		0.015733
0.019127		0.015761
0.019187		0.015788
0.019247		0.015815
0.019307		0.015842
0.019366		0.015869
0.019426		0.015896
0.019486		0.015923
0.019546		0.015950
0.019605		0.015977
0.019665		0.016004
0.019725		0.016031
0.019785		0.016058
0.019844		0.016084
0.019904		0.016111
0.019964		0.016138
0.020024		0.016164
0.020084		0.016191
0.020143		0.016218
0.020203		0.016244
0.020263		0.016271
0.020323		0.016297
0.020382		0.016323
0.020442		0.016350
0.020502		0.016376
0.020562		0.016402
0.020622		0.016429
0.020681		0.016455
0.020741		0.016481
0.020801		0.016507
0.020861		0.016533
0.020920		0.016559
0.020980		0.016585
0.021040		0.016611
0.021100		0.016637
0.021159		0.016663
0.021219		0.016689
0.021279		0.016714
0.021339		0.016740
0.021399		0.016766
0.021458		0.016792
0.021518		0.016817
0.021578		0.016843
0.021638		0.016868
0.021697		0.016894
0.021757		0.016919
0.021817		0.016945
0.021877		0.016970
0.021937		0.016996
0.021996		0.017021
0.022056		0.017046
0.022116		0.017071
0.022176		0.017097
0.022235		0.017122
0.022295		0.017147
0.022355		0.017172
0.022415		0.017197
0.022474		0.017222
0.022534		0.017247
0.022594		0.017272
0.022654		0.017297
0.022714		0.017321
0.022773		0.017346
0.022833		0.017371
0.022893		0.017396
0.022953		0.017420
0.023012		0.017445
0.023072		0.017470
0.023132		0.017494
0.023192		0.017519
0.023252		0.017543
0.023311		0.017568
0.023371		0.017592
0.023431		0.017616
0.023491		0.017641
0.023550		0.017665
0.023610		0.017689
0.023670		0.017713
0.023730		0.017737
0.023789		0.017762
0.023849		0.017786
0.023909		0.017810
0.023969		0.017834
0.024029		0.017858
0.024088		0.017881
0.024148		0.017905
0.024208		0.017929
0.024268		0.017953
0.024327		0.017977
0.024387		0.018000
0.024447		0.018024
0.024507		0.018048
0.024567		0.018071
0.024626		0.018095
0.024686		0.018118
0.024746		0.018142
0.024806		0.018165
0.024865		0.018189
0.024925		0.018212
0.024985		0.018235
0.025045		0.018259
0.025104		0.018282
0.025164		0.018305
0.025224		0.018328
0.025284		0.018351
0.025344		0.018374
0.025403		0.018397
0.025463		0.018420
0.025523		0.018443
0.025583		0.018466
0.025642		0.018489
0.025702		0.018512
0.025762		0.018535
0.025822		0.018557
0.025882		0.018580
0.025941		0.018603
0.026001		0.018625
0.026061		0.018648
0.026121		0.018670
0.026180		0.018693
0.026240		0.018715
0.026300		0.018738
0.026360		0.018760
0.026419		0.018783
0.026479		0.018805
0.026539		0.018827
0.026599		0.018849
0.026659		0.018872
0.026718		0.018894
0.026778		0.018916
0.026838		0.018938
0.026898		0.018960
0.026957		0.018982
0.027017		0.019004
0.027077		0.019026
0.027137		0.019048
0.027197		0.019069
0.027256		0.019091
0.027316		0.019113
0.027376		0.019135
0.027436		0.019156
0.027495		0.019178
0.027555		0.019200
0.027615		0.019221
0.027675		0.019243
0.027734		0.019264
0.027794		0.019285
0.027854		0.019307
0.027914		0.019328
0.027974		0.019349
0.028033		0.019371
0.028093		0.019392
0.028153		0.019413
0.028213		0.019434
0.028272		0.019455
0.028332		0.019476
0.028392		0.019497
0.028452		0.019518
0.028512		0.019539
0.028571		0.019560
0.028631		0.019581
0.028691		0.019602
0.028751		0.019623
0.028810		0.019644
0.028870		0.019664
0.028930		0.019685
0.028990		0.019705
0.029049		0.019726
0.029109		0.019747
0.029169		0.019767
0.029229		0.019788
0.029289		0.019808
0.029348		0.019828
0.029408		0.019849
0.029468		0.019869
0.029528		0.019889
0.029587		0.019910
0.029647		0.019930
0.029707		0.019950
0.029767		0.019970
0.029827		0.019990
0.029886		0.020010
0.029946		0.020030
0.030006		0.020050
0.030066		0.020070
0.030125		0.020090
0.030185		0.020110
0.030245		0.020129
0.030305		0.020149
0.030364		0.020169
0.030424		0.020188
0.030484		0.020208
0.030544		0.020228
0.030604		0.020247
0.030663		0.020267
0.030723		0.020286
0.030783		0.020305
0.030843		0.020325
0.030902		0.020344
0.030962		0.020364
0.031022		0.020383
0.031082		0.020402
0.031142		0.020421
0.031201		0.020440
0.031261		0.020459
0.031321		0.020478
0.031381		0.020497
0.031440		0.020516
0.031500		0.020535
0.031560		0.020554
0.031620		0.020573
0.031679		0.020592
0.031739		0.020611
0.031799		0.020629
0.031859		0.020648
0.031919		0.020667
0.031978		0.020685
0.032038		0.020704
0.032098		0.020723
0.032158		0.020741
0.032217		0.020760
0.032277		0.020778
0.032337		0.020796
0.032397		0.020815
0.032457		0.020833
0.032516		0.020851
0.032576		0.020869
0.032636		0.020888
0.032696		0.020906
0.032755		0.020924
0.032815		0.020942
0.032875		0.020960
0.032935		0.020978
0.032994		0.020996
0.033054		0.021014
0.033114		0.021032
0.033174		0.021049
0.033234		0.021067
0.033293		0.021085
0.033353		0.021103
0.033413		0.021120
0.033473		0.021138
0.033532		0.021155
0.033592		0.021173
0.033652		0.021190
0.033712		0.021208
0.033772		0.021225
0.033831		0.021243
0.033891		0.021260
0.033951		0.021277
0.034011		0.021295
0.034070		0.021312
0.034130		0.021329
0.034190		0.021346
0.034250		0.021363
0.034309		0.021380
0.034369		0.021397
0.034429		0.021414
0.034489		0.021431
0.034549		0.021448
0.034608		0.021465
0.034668		0.021482
0.034728		0.021499
0.034788		0.021515
0.034847		0.021532
0.034907		0.021549
0.034967		0.021565
0.035027		0.021582
0.035087		0.021598
0.035146		0.021615
0.035206		0.021631
0.035266		0.021648
0.035326		0.021664
0.035385		0.021680
0.035445		0.021697
0.035505		0.021713
0.035565		0.021729
0.035624		0.021745
0.035684		0.021761
0.035744		0.021778
0.035804		0.021794
0.035864		0.021810
0.035923		0.021826
0.035983		0.021842
0.036043		0.021857
0.036103		0.021873
0.036162		0.021889
0.036222		0.021905
0.036282		0.021921
0.036342		0.021936
0.036402		0.021952
0.036461		0.021968
0.036521		0.021983
0.036581		0.021999
0.036641		0.022014
0.036700		0.022030
0.036760		0.022045
0.036820		0.022060
0.036880		0.022076
0.036939		0.022091
0.036999		0.022106
0.037059		0.022121
0.037119		0.022137
0.037179		0.022152
0.037238		0.022167
0.037298		0.022182
0.037358		0.022197
0.037418		0.022212
0.037477		0.022227
0.037537		0.022242
0.037597		0.022257
0.037657		0.022271
0.037717		0.022286
0.037776		0.022301
0.037836		0.022316
0.037896		0.022330
0.037956		0.022345
0.038015		0.022359
0.038075		0.022374
0.038135		0.022388
0.038195		0.022403
0.038254		0.022417
0.038314		0.022432
0.038374		0.022446
0.038434		0.022460
0.038494		0.022474
0.038553		0.022489
0.038613		0.022503
0.038673		0.022517
0.038733		0.022531
0.038792		0.022545
0.038852		0.022559
0.038912		0.022573
0.038972		0.022587
0.039031		0.022601
0.039091		0.022615
0.039151		0.022629
0.039211		0.022642
0.039271		0.022656
0.039330		0.022670
0.039390		0.022683
0.039450		0.022697
0.039510		0.022711
0.039569		0.022724
0.039629		0.022738
0.039689		0.022751
0.039749		0.022764
0.039809		0.022778
0.039868		0.022791
0.039928		0.022804
0.039988		0.022818
0.040048		0.022831
0.040107		0.022844
0.040167		0.022857
0.040227		0.022870
0.040287		0.022883
0.040346		0.022896
0.040406		0.022909
0.040466		0.022922
0.040526		0.022935
0.040586		0.022948
0.040645		0.022961
0.040705		0.022973
0.040765		0.022986
0.040825		0.022999
0.040884		0.023012
0.040944		0.023024
0.041004		0.023037
0.041064		0.023049
0.041124		0.023062
0.041183		0.023074
0.041243		0.023087
0.041303		0.023099
0.041363		0.023111
0.041422		0.023124
0.041482		0.023136
0.041542		0.023148
0.041602		0.023160
0.041661		0.023172
0.041721		0.023184
0.041781		0.023196
0.041841		0.023208
0.041901		0.023220
0.041960		0.023232
0.042020		0.023244
0.042080		0.023256
0.042140		0.023268
0.042199		0.023280
0.042259		0.023291
0.042319		0.023303
0.042379		0.023315
0.042439		0.023326
0.042498		0.023338
0.042558		0.023349
0.042618		0.023361
0.042678		0.023372
0.042737		0.023384
0.042797		0.023395
0.042857		0.023406
0.042917		0.023418
0.042976		0.023429
0.043036		0.023440
0.043096		0.023451
0.043156		0.023462
0.043216		0.023473
0.043275		0.023484
0.043335		0.023495
0.043395		0.023506
0.043455		0.023517
0.043514		0.023528
0.043574		0.023539
0.043634		0.023550
0.043694		0.023561
0.043754		0.023571
0.043813		0.023582
0.043873		0.023593
0.043933		0.023603
0.043993		0.023614
0.044052		0.023624
0.044112		0.023635
0.044172		0.023645
0.044232		0.023656
0.044291		0.023666
0.044351		0.023676
0.044411		0.023687
0.044471		0.023697
0.044531		0.023707
0.044590		0.023717
0.044650		0.023727
0.044710		0.023737
0.044770		0.023747
0.044829		0.023757
0.044889		0.023767
0.044949		0.023777
0.045009		0.023787
0.045069		0.023797
0.045128		0.023807
0.045188		0.023817
0.045248		0.023826
0.045308		0.023836
0.045367		0.023846
0.045427		0.023855
0.045487		0.023865
0.045547		0.023874
0.045606		0.023884
0.045666		0.023893
0.045726		0.023903
0.045786		0.023912
0.045846		0.023921
0.045905		0.023931
0.045965		0.023940
0.046025		0.023949
0.046085		0.023958
0.046144		0.023967
0.046204		0.023976
0.046264		0.023985
0.046324		0.023994
0.046384		0.024003
0.046443		0.024012
0.046503		0.024021
0.046563		0.024030
0.046623		0.024039
0.046682		0.024048
0.046742		0.024056
0.046802		0.024065
0.046862		0.024074
0.046921		0.024082
0.046981		0.024091
0.047041		0.024099
0.047101		0.024108
0.047161		0.024116
0.047220		0.024125
0.047280		0.024133
0.047340		0.024141
0.047400		0.024150
0.047459		0.024158
0.047519		0.024166
0.047579		0.024174
0.047639		0.024182
0.047699		0.024190
0.047758		0.024198
0.047818		0.024206
0.047878		0.024214
0.047938		0.024222
0.047997		0.024230
0.048057		0.024238
0.048117		0.024246
0.048177		0.024254
0.048236		0.024261
0.048296		0.024269
0.048356		0.024277
0.048416		0.024284
0.048476		0.024292
0.048535		0.024299
0.048595		0.024307
0.048655		0.024314
0.048715		0.024322
0.048774		0.024329
0.048834		0.024336
0.048894		0.024343
0.048954		0.024351
0.049014		0.024358
0.049073		0.024365
0.049133		0.024372
0.049193		0.024379
0.049253		0.024386
0.049312		0.024393
0.049372		0.024400
0.049432		0.024407
0.049492		0.024414
0.049551		0.024421
0.049611		0.024428
0.049671		0.024434
0.049731		0.024441
0.049791		0.024448
0.049850		0.024454
0.049910		0.024461
0.049970		0.024468
0.050030		0.024474
0.050089		0.024481
0.050149		0.024487
0.050209		0.024493
0.050269		0.024500
0.050329		0.024506
0.050388		0.024512
0.050448		0.024519
0.050508		0.024525
0.050568		0.024531
0.050627		0.024537
0.050687		0.024543
0.050747		0.024549
0.050807		0.024555
0.050866		0.024561
0.050926		0.024567
0.050986		0.024573
0.051046		0.024579
0.051106		0.024584
0.051165		0.024590
0.051225		0.024596
0.051285		0.024602
0.051345		0.024607
0.051404		0.024613
0.051464		0.024618
0.051524		0.024624
0.051584		0.024629
0.051644		0.024635
0.051703		0.024640
0.051763		0.024646
0.051823		0.024651
0.051883		0.024656
0.051942		0.024661
0.052002		0.024667
0.052062		0.024672
0.052122		0.024677
0.052181		0.024682
0.052241		0.024687
0.052301		0.024692
0.052361		0.024697
0.052421		0.024702
0.052480		0.024707
0.052540		0.024711
0.052600		0.024716
0.052660		0.024721
0.052719		0.024726
0.052779		0.024730
0.052839		0.024735
0.052899		0.024740
0.052959		0.024744
0.053018		0.024749
0.053078		0.024753
0.053138		0.024758
0.053198		0.024762
0.053257		0.024766
0.053317		0.024771
0.053377		0.024775
0.053437		0.024779
0.053496		0.024783
0.053556		0.024787
0.053616		0.024792
0.053676		0.024796
0.053736		0.024800
0.053795		0.024804
0.053855		0.024808
0.053915		0.024811
0.053975		0.024815
0.054034		0.024819
0.054094		0.024823
0.054154		0.024827
0.054214		0.024830
0.054274		0.024834
0.054333		0.024838
0.054393		0.024841
0.054453		0.024845
0.054513		0.024848
0.054572		0.024852
0.054632		0.024855
0.054692		0.024859
0.054752		0.024862
0.054811		0.024865
0.054871		0.024869
0.054931		0.024872
0.054991		0.024875
0.055051		0.024878
0.055110		0.024881
0.055170		0.024884
0.055230		0.024887
0.055290		0.024890
0.055349		0.024893
0.055409		0.024896
0.055469		0.024899
0.055529		0.024902
0.055589		0.024905
0.055648		0.024907
0.055708		0.024910
0.055768		0.024913
0.055828		0.024915
0.055887		0.024918
0.055947		0.024920
0.056007		0.024923
0.056067		0.024925
0.056126		0.024928
0.056186		0.024930
0.056246		0.024933
0.056306		0.024935
0.056366		0.024937
0.056425		0.024939
0.056485		0.024942
0.056545		0.024944
0.056605		0.024946
0.056664		0.024948
0.056724		0.024950
0.056784		0.024952
0.056844		0.024954
0.056904		0.024956
0.056963		0.024958
0.057023		0.024959
0.057083		0.024961
0.057143		0.024963
0.057202		0.024965
0.057262		0.024966
0.057322		0.024968
0.057382		0.024970
0.057441		0.024971
0.057501		0.024973
0.057561		0.024974
0.057621		0.024975
0.057681		0.024977
0.057740		0.024978
0.057800		0.024979
0.057860		0.024981
0.057920		0.024982
0.057979		0.024983
0.058039		0.024984
0.058099		0.024985
0.058159		0.024986
0.058218		0.024987
0.058278		0.024988
0.058338		0.024989
0.058398		0.024990
0.058458		0.024991
0.058517		0.024992
0.058577		0.024993
0.058637		0.024994
0.058697		0.024994
0.058756		0.024995
0.058816		0.024995
0.058876		0.024996
0.058936		0.024997
0.058996		0.024997
0.059055		0.024998
0.059115		0.024998
0.059175		0.024998
0.059235		0.024999
0.059294		0.024999
0.059354		0.024999
0.059414		0.024999
0.059474		0.025000
0.059533		0.025000
0.059593		0.025000
0.059653		0.025000
0.059713		0.025000
